#CODEVALUEMODEL=CodeValueLaw|CODESYSTEMID=LeggiPEM|CODESYSTEMNAME=LeggiPEM|CODESYSTEMDISPLAYNAME=LeggiPEM|VERSION=0|DESCRIPTION=Leggi Provvedimenti e miglioramenti|LANGUAGE=it|AUTHORITYNAME=Insiem Mercato SpA|AUTHORITYDESCRIPTION=Insiem Mercato SpA|AUTHORITYCONTACTINFORMATION=Insiem Mercato SpA|VALIDFROM=03/12/2013 16:29
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Arresto]|EXTENSION[Classificazione]|EXTENSION[CodiceContravventore]|EXTENSION[Comma]|EXTENSION[Corpo]|EXTENSION[DescrizioneContravventore]|EXTENSION[ImportoMax]|EXTENSION[ImportoMin]|EXTENSION[Lettera]|EXTENSION[NotaContravventore]|EXTENSION[NotaPrescrizione]|EXTENSION[NotaViolazione]|EXTENSION[SanzionatoDa]|EXTENSION[Sanzione]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|VALID FROM|VALID TO
7639.26144|26144229|229 - 7 - d - Sorveglianza sanitaria|Sorveglianza sanitaria|C|0|1||arresto da tre a sei mesi||DD|7|Nei casi di cui al comma 6, il datore di lavoro deve prendere le misure affinch‚ sia effettuata una visita medica straordinaria per tutti gli altri lavoratori che hanno subito un'esposizione simile.||7014,4|2740|d||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26145|26145185|185 - 1 -  - Sorveglianza sanitaria|Sorveglianza sanitaria|C|0|1||arresto fino tre mesi||M|1|La sorveglianza sanitaria dei lavoratori esposti agli agenti fisici viene svolta secondo i principi generali di cui all'articolo 41, ed è effettuata dal medico competente nelle modalità e nei casi previsti ai rispettivi capi del presente titolo sulla base dei risultati della valutazione del rischio che gli sono trasmessi dal datore di lavoro per il tramite del servizio di prevenzione e protezione.||1753,6|438,4|||||Articolo 220-1|ammenda da 438,4 a 1753,6 euro||||03/12/2013 16:29|
7639.26146|26146185|185 - 2 - a - Sorveglianza sanitaria|Sorveglianza sanitaria|C|0|1||arresto fino tre mesi||M|2|Nel caso in cui la sorveglianza sanitaria riveli in un lavoratore un'alterazione apprezzabile dello stato di salute correlata ai rischi lavorativi il medico competente ne informa il lavoratore e, nel rispetto del segreto professionale, il datore di lavoro, che provvede a sottoporre a revisione la valutazione dei rischi -||1753,6|438,4|a||||Articolo 220-1|ammenda da 438,4 a 1753,6 euro||||03/12/2013 16:29|
7639.26147|26147185|185 - 2 - b - Sorveglianza sanitaria|Sorveglianza sanitaria|C|0|1||arresto fino tre mesi||M|2|Nel caso in cui la sorveglianza sanitaria riveli in un lavoratore un'alterazione apprezzabile dello stato di salute correlata ai rischi lavorativi il medico competente ne informa il lavoratore e, nel rispetto del segreto professionale, il datore di lavoro, che provvede a sottoporre a revisione le misure predisposte per eliminare o ridurre i rischi -||1753,6|438,4|b||||Articolo 220-1|ammenda da 438,4 a 1753,6 euro||||03/12/2013 16:29|
7639.26148|26148185|185 - 2 - c - Sorveglianza sanitaria|Sorveglianza sanitaria|C|0|1||arresto fino tre mesi||M|2|Nel caso in cui la sorveglianza sanitaria riveli in un lavoratore un'alterazione apprezzabile dello stato di salute correlata ai rischi lavorativi il medico competente ne informa il lavoratore e, nel rispetto del segreto professionale, il datore di lavoro, che provvede a tenere conto del parere del medico competente nell'attuazione delle misure necessarie per eliminare o ridurre il rischio.|Medico competente|1753,6|438,4|c||||Articolo 220-1|ammenda da 438,4 a 1753,6 euro||||03/12/2013 16:29|
7639.26149|26149223|223 - 1 - d - Valutazione dei rischi|Valutazione dei rischi|C|0|1||arresto da tre a sei mesi||D|1|Nella valutazione di cui all'articolo 28, il datore di lavoro determina, preliminarmente l'eventuale presenza di agenti chimici pericolosi sul luogo di lavoro e valuta anche i rischi per la sicurezza e la salute dei lavoratori derivanti dalla presenza di tali agenti, prendendo in considerazione in particolare le circostanze in cui viene svolto il lavoro in presenza di tali agenti tenuto conto della quantità delle sostanze e dei preparati che li contengono o li possono generare -|Datori di lavoro e dirigenti|7014,4|2740|d||||Articolo 262-1-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26150|26150223|223 - 1 - e - Valutazione dei rischi|Valutazione dei rischi|C|0|1||arresto da tre a sei mesi||D|1|Nella valutazione di cui all'articolo 28, il datore di lavoro determina, preliminarmente l'eventuale presenza di agenti chimici pericolosi sul luogo di lavoro e valuta anche i rischi per la sicurezza e la salute dei lavoratori derivanti dalla presenza di tali agenti, prendendo in considerazione in particolare i valori limite di esposizione professionale o i valori limite biologici -  di cui un primo elenco è riportato negli allegati ALLEGATO XXXVIII e ALLEGATO XXXIX -|Datori di lavoro e dirigenti|7014,4|2740|e||||Articolo 262-1-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26151|26151225|225 - 6 -  - Misure specifiche di protezione e di prevenzione|Misure specifiche di protezione e di prevenzione|C|0|1||arresto da tre a sei mesi||DD|6|Il datore di lavoro mette a disposizione attrezzature di lavoro ed adotta sistemi di protezione collettiva ed individuale conformi alle disposizioni legislative e regolamentari pertinenti, in particolare per quanto riguarda l'uso dei suddetti mezzi in atmosfere potenzialmente esplosive.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26152|26152226|226 - 1 -  - Disposizioni in caso di incidenti o di emergenze|Disposizioni in caso di incidenti o di emergenze|C|0|1||arresto da tre a sei mesi||DD|1|Ferme restando le disposizioni di cui agli articoli 43 e 44, nonchè quelle previste dal decreto del Ministro dell'interno in data 10 marzo 1998, pubblicato nel S.O alla Gazzetta Ufficiale n. 81 del 7 aprile 1998, il datore di lavoro, al fine di proteggere la salute e la sicurezza dei lavoratori dalle conseguenze di incidenti o di emergenze derivanti dalla presenza di agenti chimici pericolosi sul luogo di lavoro, predispone procedure di intervento adeguate da attuarsi al verificarsi di tali eventi. Tale misure comprendono esercitazioni di sicurezza da effettuarsi a intervalli connessi alla tipologia di lavorazione e la messa a disposizione di appropriati mezzi di pronto soccorso.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26153|26153226|226 - 5 - a - Disposizioni in caso di incidenti o di emergenze|Disposizioni in caso di incidenti o di emergenze|C|0|1||arresto da tre a sei mesi||DD|5|Le misure di emergenza devono essere contenute nel piano previsto dal decreto di cui al comma 1. In particolare nel piano vanno inserite informazioni preliminari sulle attività pericolose, sugli agenti chimici pericolosi, sulle misure per l'identificazione dei rischi, sulle precauzioni e sulle procedure, in modo tale che servizi competenti per le situazioni di emergenza possano mettere a punto le proprie procedure e misure precauzionali -|Datori di lavoro e dirigenti|7014,4|2740|a||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26154|26154226|226 - 5 - b - Disposizioni in caso di incidenti o di emergenze|Disposizioni in caso di incidenti o di emergenze|C|0|1||arresto da tre a sei mesi||DD|5|Le misure di emergenza devono essere contenute nel piano previsto dal decreto di cui al comma 1. In particolare nel piano vanno inserite: qualunque altra informazione disponibile sui rischi specifici derivanti o che possano derivare dal verificarsi di incidenti o situazioni di emergenza, comprese le informazioni sulle procedure elaborate in base al presente articolo.|Datori di lavoro e dirigenti|7014,4|2740|b||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26155|26155228|228 - 3 - b - Divieti|Divieti|C|0|1||arresto da tre a sei mesi||DD|3|In deroga al divieto di cui al comma 1, possono essere effettuate, previa autorizzazione da rilasciarsi ai sensi del comma 5, le seguenti attività: attività volte ad eliminare gli agenti chimici che sono presenti sotto forma di sottoprodotto o di rifiuti -|Datori di lavoro e dirigenti|7014,4|2740|b||||Articolo 262-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26156|26156302-bis|302-bis - 1 -  - Potere di disposizione|Potere di disposizione|C|0|1|||||1|Gli organi di vigilanza impartiscono disposizioni esecutive ai fini dell'applicazione delle norme tecniche e delle buone prassi, laddove volontariamente adottate dal datore di lavoro e da questi espressamente richiamate in sede ispettiva, qualora ne riscontrino la non corretta adozione, e salvo che il fatto non costituisca reato.|||||||||||||03/12/2013 16:29|
7639.26157|26157302-bis|302-bis - 2 -  - Potere di disposizione|Potere di disposizione|C|0|1|||||2|Avverso le disposizioni di cui al comma 1 è ammesso ricorso, entro trenta giorni, con eventuale richiesta di sospensione dell'esecutività dei provvedimenti, all'autorità gerarchicamente sovraordinata nell'ambito dei rispettivi organi di vigilanza, che decide il ricorso entro quindici giorni. Decorso inutilmente il termine previsto per la decisione il ricorso si intende respinto. Con riferimento ai provvedimenti adottati dagli organi di vigilanza del Ministero del lavoro, della salute e delle politiche sociali, la autorità gerarchicamente sovraordinata è il dirigente della Direzione.|||||||||||||03/12/2013 16:29|
7639.26158|2615871|71 - 1 -  - Obblighi del datore di lavoro|Obblighi del datore di lavoro|C|0|1||arresto da tre a sei mesi||DD|1|Il datore di lavoro mette a disposizione dei lavoratori attrezzature conformi ai requisiti di cui all'articolo precedente, idonee ai fini della salute e sicurezza e adeguate al lavoro da svolgere o adattate a tali scopi che devono essere utilizzate conformemente alle disposizioni legislative di recepimento delle direttive comunitarie.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 87-2-c|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26159|2615971|71 - 2 - b - Obblighi del datore di lavoro|Obblighi del datore di lavoro|C|0|1||arresto da tre a sei mesi||DD|2|All'atto della scelta delle attrezzature di lavoro, il datore di lavoro prende in considerazionei rischi presenti nell'ambiente di lavoro.|Datori di lavoro e dirigenti|7014,4|2740|b||||Articolo 87-2-c|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26160|2616071|71 - 2 - a - Obblighi del datore di lavoro|Obblighi del datore di lavoro|C|0|1||arresto da tre a sei mesi||DD|2|All'atto della scelta delle attrezzature di lavoro, il datore di lavoro prende in considerazione le condizioni e le caratteristiche specifiche del lavoro da svolgere.|Datori di lavoro e dirigenti|7014,4|2740|a||||Articolo 87-2-c|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26161|26161285|285 - 1 - a - Sanzioni a carico dei lavoratori|Sanzioni a carico dei lavoratori|C|0|1|||||1|I lavoratori sono puniti con l'arresto fino a un mese o con l'ammenda da 300 a 800 euro per la violazione dell'articolo 277, comma 3 -||||a|||I lavoratori sono puniti con l'arresto fino a un mese o con l'ammenda da euro 150 a euro 600 per la violazione dell'articolo 277, comma 3.||||||03/12/2013 16:29|
7639.26162|26162285|285 - 1 - b - Sanzioni a carico dei lavoratori|Sanzioni a carico dei lavoratori|C|0|1|||||1|I lavoratori sono puniti con l'arresto fino a quindici giorni o con l'ammenda da 100 a 400 euro per la violazione dell'articolo 277, comma 1.||||b|||||||||03/12/2013 16:29|
7639.26163|26163284|284 - 1 -  - Sanzioni a carico del medico competente|Sanzioni a carico del medico competente|C|0|1|||||1|Il medico competente è punito con l'arresto fino a due mesi o con l'ammenda da 300 a 1.200 euro per la violazione dell'articolo 279, comma 3.|||||||||||||03/12/2013 16:29|
7639.26164|26164283|283 - 1 -  - Sanzioni a carico dei preposti|Sanzioni a carico dei preposti|C|0|1|||||1|Con riferimento alle previsioni di cui al presente titolo, il preposto è punito con l'arresto fino a due mesi o con l'ammenda da 400 a 1.600 euro per la violazione degli articoli 271, comma 2, 272, 274, commi 2 e 3, 275, 276, e 278, commi 1 e 3.|||||||||||||03/12/2013 16:29|
7639.26165|2616555|55 - 1 - a - Sanzioni per il datore di lavoro e il dirigente|Sanzioni per il datore di lavoro e il dirigente|C|0|1|||||1|E' punito con l'arresto da tre a sei mesi o con l'ammenda da 2.500 a 6.400 euro il datore di lavoro per la violazione dell'articolo 29, comma 1 -||||a|||||||||03/12/2013 16:29|
7639.26166|26166282|282 - 2 - a - Sanzioni a carico dei datori di lavoro e dei dirigenti|Sanzioni a carico dei datori di lavoro e dei dirigenti|C|0|1|||||2|Il datore di lavoro e i dirigenti sono puniti con l'arresto da tre a sei mesi o con l'ammenda da 2.500 a 6.400 euro per la violazione degli articoli 270, commi 1 e 4, 271, comma 2, 272, 273, comma 1, 274, commi 2 e 3, 275 -  276, 278, 279, commi 1, 2, e 280, commi 1 e 2 -||||a|||||||||03/12/2013 16:29|
7639.26167|26167282|282 - 2 - b - Sanzioni a carico dei datori di lavoro e dei dirigenti|Sanzioni a carico dei datori di lavoro e dei dirigenti|C|0|1|||||2|Il datore di lavoro e i dirigenti sono puniti con l'arresto fino a tre mesi o con l'ammenda da 800 a 2.000 euro per la violazione degli articoli 269, commi 1, 2 e 3, e 277, comma 2 -||||b|||||||||03/12/2013 16:29|
7639.26168|26168281|281 - 1 -  - Registro dei casi di malattia e di decesso|Registro dei casi di malattia e di decesso|C|0|1|||||1|Presso l'ISPESL è tenuto un registro dei casi di malattia ovvero di decesso dovuti all'esposizione ad agenti biologici.|||||||||||||03/12/2013 16:29|
7639.26169|26169281|281 - 2 -  - Registro dei casi di malattia e di decesso|Registro dei casi di malattia e di decesso|C|0|1|||||2|I medici, nonch‚ le strutture sanitarie, pubbliche o private, che refertano i casi di malattia, ovvero di decesso di cui al comma 1, trasmettono all'ISPESL copia della relativa documentazione clinica.|||||||||||||03/12/2013 16:29|
7639.26170|26170281|281 - 3 -  - Registro dei casi di malattia e di decesso|Registro dei casi di malattia e di decesso|C|0|1|||||3|Con decreto dei Ministri del lavoro, della salute e delle politiche sociali, sentita la commissione consultiva, sono determinati il modello e le modalità di tenuta del registro di cui al comma 1, nonch‚ le modalità di trasmissione della documentazione di cui al comma 2.|||||||||||||03/12/2013 16:29|
7639.26171|26171281|281 - 4 -  - Registro dei casi di malattia e di decesso|Registro dei casi di malattia e di decesso|C|0|1|||||4|Il Ministero del lavoro, della salute e delle politiche sociali fornisce alla Commissione CE, su richiesta, informazioni su l'utilizzazione dei dati del registro di cui al comma 1.|||||||||||||03/12/2013 16:29|
7639.26172|26172280|280 - 1 -  - Registri degli esposti e degli eventi accidentali|Registri degli esposti e degli eventi accidentali|C|0|1||arresto da tre a sei mesi||DD|1|I lavoratori addetti ad attività comportanti uso di agenti del gruppo 3 ovvero 4 sono iscritti in un registro in cui sono riportati, per ciascuno di essi, l'attività svolta, l'agente utilizzato e gli eventuali casi di esposizione individuale.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26173|26173280|280 - 2 -  - Registri degli esposti e degli eventi accidentali|Registri degli esposti e degli eventi accidentali|C|0|1||arresto da tre a sei mesi||DD|2|Il datore di lavoro istituisce ed aggiorna il registro di cui al comma 1 e ne cura la tenuta tramite il responsabile del servizio di prevenzione e protezione. Il medico competente e il rappresentante per la sicurezza hanno accesso a detto registro.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26174|26174280|280 - 3 - a - Registri degli esposti e degli eventi accidentali|Registri degli esposti e degli eventi accidentali|C|0|1||||DD|3|Il datore di lavoro consegna copia del registro di cui al comma 1 all'ISPESL e all'organo di vigilanza competente per territorio, comunicando ad essi ogni tre anni e comunque ogni qualvolta questi ne facciano richiesta, le variazioni intervenute -|Datori di lavoro e dirigenti|1972,8|548|a||||Articolo 282-2-c|sanzione amministrativa pecuniaria da 548 a 1972,8 euro||||03/12/2013 16:29|
7639.26175|2617541|41 - 3 - b - Sorveglianza sanitaria|Sorveglianza sanitaria|C|0|1||||M|3|Le visite mediche di cui al comma 2 non possono essere effettuate per accertare stati di gravidanza|Medico competente|4384|1096|b||||Articolo 58-1-e|sanzione amministrativa pecuniaria da 1096 a 4384 euro||||03/12/2013 16:29|
7639.26176|2617677|77 - 4 - g - OBBLIGHI DEL DATORE DI LAVORO|OBBLIGHI DEL DATORE DI LAVORO|C|0|1||||DD|4|Il datore di lavoro stabilisce le procedure aziendali da seguire, al termine dell'utilizzo, per la riconsegna e il deposito dei DPI.|Datori di lavoro e dirigenti|1972,8|548|g||||Articolo 87-4-c|sanzione amministrativa pecuniaria da euro 548 a euro 1972,8||||03/12/2013 16:29|
7639.26177|26177271|271 - 5 - b - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|5|Il documento di cui all'articolo 17 è integrato dal numero dei lavoratori addetti alle fasi di cui alla lettera a)|Datori di lavoro e dirigenti|7014,4|2740|b||||Articolo 282-1|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26178|2617829|29 - 1 -  - Modalità di effettuazione della valutazione dei rischi|Modalità di effettuazione della valutazione dei rischi|C|0|1||arresto da quattro a otto mesi||D8|1|Il datore di lavoro effettua la valutazione ed elabora il documento di cui all'articolo 17, comma 1, lettera a), in collaborazione con il responsabile del servizio di prevenzione e protezione e il medico competente, nei casi di cui all'articolo 41.|Datori di lavoro (se la violazione e' commessa nei casi pervisti all'articolo 55-2)|7014,4|2740||Nuovo 81/08 - dopo agosto 2009|||Articolo 55-2|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26179|2617976|76 - 1 -  - Requisiti dei DPI|Requisiti dei DPI|C|0|1|||||1|I DPI devono essere conformi alle norme di cui al decreto legislativo 4 dicembre 1992, n. 475, e sue successive modificazioni.|||||||||||||03/12/2013 16:29|
7639.26180|2618076|76 - 2 - a - Requisiti dei DPI|Requisiti dei DPI|C|0|1|||||2|I DPI di cui al comma 1 devono inoltre essere adeguati ai rischi da prevenire, senza comportare di per s‚ un rischio maggiore.||||a|||||||||03/12/2013 16:29|
7639.26181|2618176|76 - 2  - b - Requisiti dei DPI|Requisiti dei DPI|C|0|1|||||2|I DPI di cui al comma 1 devono inoltre essere adeguati alle condizioni esistenti sul luogo di lavoro.||||b|||||||||03/12/2013 16:29|
7639.26182|2618276|76 - 2 - c - Requisiti dei DPI|Requisiti dei DPI|C|0|1|||||2|I DPI di cui al comma 1 devono inoltre tenere conto delle esigenze ergonomiche o di salute del lavoratore.||||c|||||||||03/12/2013 16:29|
7639.26183|2618390|90 - 5 -  - Obblighi del committente o del responsabile dei lavori|Obblighi del committente o del responsabile dei lavori|C|0|1||arresto da tre a sei mesi||COM|5|La disposizione di cui al comma 4 si applica anche nel caso in cui, dopo l'affidamento dei lavori a un'unica impresa, l'esecuzione dei lavori o di parte di essi sia affidata a una o pi— imprese.|Committenti e responsabili dei lavori|7014,4|2740|||||Articolo 157-1-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26184|2618490|90 - 6 -  - Obblighi del committente o del responsabile dei lavori|Obblighi del committente o del responsabile dei lavori|C|0|1|||||6|Il committente o il responsabile dei lavori, qualora in possesso dei requisiti di cui all'articolo 98, ha facoltà di svolgere le funzioni sia di coordinatore per la progettazione sia di coordinatore per l'esecuzione dei lavori.|||||||||||||03/12/2013 16:29|
7639.26185|2618590|90 - 7 -  - Obblighi del committente o del responsabile dei lavori|Obblighi del committente o del responsabile dei lavori|C|0|1||||COM|7|Il committente o il responsabile dei lavori comunica alle imprese affidatarie, alle imprese esecutrici e ai lavoratori autonomi il nominativo del coordinatore per la progettazione e quello del coordinatore per l'esecuzione dei lavori. Tali nominativi sono indicati nel cartello di cantiere.|Committenti e responsabili dei lavori|1972,8|548|||||Articolo 157-1-c|sanzione amministrativa pecuniaria da 548 a 1972,8 euro||||03/12/2013 16:29|
7639.26186|2618690|90 - 8 -  - Obblighi del committente o del responsabile dei lavori|Obblighi del committente o del responsabile dei lavori|C|0|1|||||8|Il committente o il responsabile dei lavori ha facoltà di sostituire in qualsiasi momento, anche personalmente, se in possesso dei requisiti di cui all'articolo 98, i soggetti designati in attuazione dei commi 3 e 4.|||||||||||||03/12/2013 16:29|
7639.26187|2618790|90 - 9 - a - Obblighi del committente o del responsabile dei lavori|Obblighi del committente o del responsabile dei lavori|C|0|1||arresto da due a quattro mesi||COM|9|Il committente o il responsabile dei lavori, anche nel caso di affidamento dei lavori ad un'unica impresa o ad un lavoratore autonomo verifica l'idoneità tecnico-professionale delle imprese affidatarie, delle imprese esecutrici e dei lavoratori autonomi in relazione alle funzioni o ai lavori da affidare, con le modalità di cui all'allegato XVII. Nei cantieri la cui entità presunta è inferiore a 200 uomini-giorno e i cui lavori non comportano rischi particolari di cui all'allegato XI, il requisito di cui al periodo che precede si considera soddisfatto mediante presentazione da parte delle imprese e dei lavoratori autonomi del certificato di iscrizione alla Camera di commercio, industria e artigianato e del documento unico di regolarità contributiva, fatto salvo quanto previsto dall'articolo 16-bis, comma 10, del decreto-legge 29 novembre 2008, n. 185, convertito, con modificazioni, dalla legge 28 gennaio 2009, n. 2, corredato da autocertificazione in ordine al possesso degli altri requisiti previsti dall'allegato XVII -|Committenti e responsabili dei lavori|5260,8|1096|a||||Articolo 157-1-b|ammenda da 1096 a 5260,8 euro||||03/12/2013 16:29|
7639.26188|2618890|90 - 9 - b - Obblighi del committente o del responsabile dei lavori|Obblighi del committente o del responsabile dei lavori|C|0|1|||||9|Il committente o il responsabile dei lavori, anche nel caso di affidamento dei lavori ad un'unica impresa o ad un lavoratore autonomo chiede alle imprese esecutrici una dichiarazione dell'organico medio annuo, distinto per qualifica, corredata dagli estremi delle denunce dei lavoratori effettuate all'Istituto nazionale della previdenza sociale (INPS), all'Istituto nazionale assicurazione infortuni sul lavoro (INAIL) e alle casse edili, nonch‚ una dichiarazione relativa al contratto collettivo stipulato dalle organizzazioni sindacali comparativamente pi— rappresentative, applicato ai lavoratori dipendenti. Nei cantieri la cui entità presunta è inferiore a 200 uomini-giorno e i cui lavori non comportano rischi particolari di cui all'allegato XI, il requisito di cui al periodo che precede si considera soddisfatto mediante presentazione da parte delle imprese del documento unico di regolarità contributiva e dell'autocertificazione relativa al contratto collettivo applicato -||||b|||||||||03/12/2013 16:29|
7639.26189|2618990|90 - 9 - c - Obblighi del committente o del responsabile dei lavori|Obblighi del committente o del responsabile dei lavori|C|0|1||||COM|9|Il committente o il responsabile dei lavori, anche nel caso di affidamento dei lavori ad un'unica impresa o ad un lavoratore autonomo trasmette all'amministrazione concedente, prima dell'inizio dei lavori oggetto del permesso di costruire o della denuncia di inizio attività, copia della notifica preliminare di cui all'articolo 99, il documento unico di regolarità contributiva delle imprese e dei lavoratori autonomi, fatto salvo quanto previsto dall'articolo 16-bis, comma 10, del decreto-legge 29 novembre 2008, n. 185, convertito, con modificazioni, dalla legge 28 gennaio 2009, n. 2, e una dichiarazione attestante l'avvenuta verifica della ulteriore documentazione di cui alle lettere a) e b).|Committenti e responsabili dei lavori|1972,8|548|c||||Articolo 157-1-c|sanzione amministrativa pecuniaria da 548 a 1972,8 euro||||03/12/2013 16:29|
7639.26190|2619090|90 - 10 -  - Obblighi del committente o del responsabile dei lavori|Obblighi del committente o del responsabile dei lavori|C|0|1|||||10|In assenza del piano di sicurezza e di coordinamento di cui all'articolo 100 o del fascicolo di cui all'articolo 91, comma 1, lettera b), quando previsti, oppure in assenza di notifica di cui all'articolo 99, quando prevista oppure in assenza del documento unico di regolarità contributiva delle imprese o dei lavoratori autonomi, è sospesa l'efficacia del titolo abilitativo. L'organo di vigilanza comunica l'inadempienza all'amministrazione concedente.|||||||||||||03/12/2013 16:29|
7639.26191|2619190|90 - 11 -  - Obblighi del committente o del responsabile dei lavori|Obblighi del committente o del responsabile dei lavori|C|0|1|||||11|La disposizione di cui al comma 3 non si applica ai lavori privati non soggetti a permesso di costruire in base alla normativa vigente e comunque di importo inferiore ad euro 100.000. In tal caso, le funzioni del coordinatore per la progettazione sono svolte dal coordinatore per la esecuzione dei lavori.|||||||||||||03/12/2013 16:29|
7639.26193|2619391|91 - 1 - b - Obblighi del coordinatore per la progettazione|Obblighi del coordinatore per la progettazione|C|0|1||arresto da tre a sei mesi||COORP|1|Durante la progettazione dell'opera e comunque prima della richiesta di presentazione delle offerte, il coordinatore per la progettazione predispone un fascicolo adattato alle caratteristiche dell'opera, i cui contenuti sono definiti all'allegato XVI, contenente le informazioni utili ai fini della prevenzione e della protezione dai rischi cui sono esposti i lavoratori, tenendo conto delle specifiche norme di buona tecnica e dell'allegato II al documento UE 26 maggio 1993. Il fascicolo non è predisposto nel caso di lavori di manutenzione ordinaria di cui all'articolo 3, comma 1, lettera a) del testo unico delle disposizioni legislative e regolamentari in materia di edilizia, di cui al d.P.R. 6 giugno 2001, n. 380 -|Coordinatori per la progettazione|7014,4|2740|b||||Articolo 158-1|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.26194|26194153|153 - 2 -  - Convogliamento del materiale di demolizione|Convogliamento del materiale di demolizione|C|0|1|||||2|I canali suddetti devono essere costruiti in modo che ogni tronco imbocchi nel tronco successivo -  gli eventuali raccordi devono essere adeguatamente rinforzati.|||||||||||||03/12/2013 16:29|
7639.26195|261959|9 - 2 - e - Enti pubblici aventi compiti in materia di salute e sicurezza nei luoghi di lavoro|Enti pubblici aventi compiti in materia di salute e sicurezza nei luoghi di lavoro|C|0|1|||||2|L'ISPESL, l'INAIL e l'IPSEMA operano in funzione delle attribuzioni loro assegnate dalla normativa vigente, svolgendo in forma coordinata, per una maggiore sinergia e complementarietà , le seguenti attività: formazione per i responsabili e gli addetti ai servizi di prevenzione e protezione di cui all'articolo 32 -||||e|||||||||03/12/2013 16:29|
7639.26196|261969|9 - 2 - g - Enti pubblici aventi compiti in materia di salute e sicurezza nei luoghi di lavoro|Enti pubblici aventi compiti in materia di salute e sicurezza nei luoghi di lavoro|C|0|1|||||2|L'ISPESL, l'INAIL e l'IPSEMA operano in funzione delle attribuzioni loro assegnate dalla normativa vigente, svolgendo in forma coordinata, per una maggiore sinergia e complementarietà , le seguenti attività: partecipazione, con funzioni consultive, al Comitato per l'indirizzo e la valutazione delle politiche attive e per il coordinamento nazionale delle attività di vigilanza in materia di salute e sicurezza del lavoro di cui all'articolo 5 -||||g|||||||||03/12/2013 16:29|
7639.26197|261979|9 - 2 - c - Enti pubblici aventi compiti in materia di salute e sicurezza nei luoghi di lavoro|Enti pubblici aventi compiti in materia di salute e sicurezza nei luoghi di lavoro|C|0|1|||||2|L'ISPESL, l'INAIL e l'IPSEMA operano in funzione delle attribuzioni loro assegnate dalla normativa vigente, svolgendo in forma coordinata, per una maggiore sinergia e complementarietà , le seguenti attività: consulenza alle aziende, in particolare alle medie, piccole e micro imprese, anche attraverso forme di sostegno tecnico e specialistico finalizzate sia al suggerimento dei pi— adatti mezzi, strumenti e metodi operativi, efficaci alla riduzione dei livelli di rischiosità in materia di salute e sicurezza sul lavoro, sia all'individuazione degli elementi di innovazione tecnologica in materia con finalità prevenzionali, raccordandosi con le altre istituzioni pubbliche operanti nel settore e con le parti sociali -||||c|||||||||03/12/2013 16:29|
7639.26198|261989|9 - 2 - d - Enti pubblici aventi compiti in materia di salute e sicurezza nei luoghi di lavoro|Enti pubblici aventi compiti in materia di salute e sicurezza nei luoghi di lavoro|C|0|1|||||2|L'ISPESL, l'INAIL e l'IPSEMA operano in funzione delle attribuzioni loro assegnate dalla normativa vigente, svolgendo in forma coordinata, per una maggiore sinergia e complementarietà , le seguenti attività: progettazione ed erogazione di percorsi formativi in materia di salute e sicurezza sul lavoro tenuto conto ed in conformità ai criteri e alle modalità elaborati ai sensi degli articoli 6 e 11 -||||d|||||||||03/12/2013 16:29|
