CODE|NAME
88.94.Q|RM DELL'ARTICOLAZIONE COXOFEMORALE MONO E/O BILATERALE SENZA E CON MDC. Incluso parti molli, distretto vascolare. La pre
88.94.R|RM DELLA COSCIA [RM DEL FEMORE] SENZA E CON MDC. Incluso parti molli, distretto vascolare. La prestazione sostituisce co
88.94.S|RM DEL GINOCCHIO SENZA E CON MDC. Incluso parti molli, distretto vascolare. La prestazione sostituisce cod.88.94.2.
88.94.T|RM DELLA GAMBA SENZA E CON MDC. Incluso parti molli, distretto vascolare. La prestazione sostituisce cod.88.94.2.
88.94.U|RM DELLA CAVIGLIA SENZA E CON MDC. Incluso parti molli, distretto vascolare. La prestazione sostituisce cod.88.94.2.
88.94.V|RM DEL PIEDE SENZA E CON MDC. Incluso parti molli, distretto vascolare. La prestazione sostituisce cod.88.94.2.
88.94.W|ANGIO RM DELL'ARTO INFERIORE. La prestazione sostituisce cod. 88.94.3.
88.94.X|ANGIO RM DELL'ARTO SUPERIORE. La prestazione sostituisce cod. 88.94.3.
88.94.Y|ANGIO RM DELL'ARTO INFERIORE SENZA E CON MDC. La prestazione sostituisce cod. 88.94.4.
88.94.Z|ANGIO RM DELL'ARTO SUPERIORE SENZA E CON MDC. La prestazione sostituisce cod. 88.94.4.
88.95.1|RM DELL'ADDOME SUPERIORE. Incluso: Fegato e vie biliari, milza, pancreas, reni e surreni, retroperitoneo e relativo dist
88.95.2|RISONANZA MAGNETICA NUCLEARE (RM) DELL'ADDOME SUPERIORE, SENZA E CON MDC. Incluso: Fegato e vie biliari, milza, pancreas
88.95.3|ANGIO RM DELL'ADDOME SUPERIORE.
88.95.4|RISONANZA MAGNETICA NUCLEARE (RM) DELL'ADDOME INFERIORE E SCAVO PELVICO. Vescica e pelvi maschile o femminile Incluso: r
88.95.5|RM DI ADDOME INFERIORE E SCAVO PELVICO SENZA E CON MDC. Incluso relativo distretto vascolare
88.95.6|ANGIO RM DELL'ADDOME INFERIORE.
88.95.7|ANGIO RM DELL'ADDOME SUPERIORE SENZA E CON MDC.
88.95.8|ANGIO RM DELL'ADDOME INFERIORE SENZA E CON MDC.
88.95.F|RM FETALE.
88.96.1|RISONANZA MAGNETICA NUCLEARE (RM) DELL'ADDOME COMPLETO. non associabile a 88.95.1, 88.95.4
88.96.2|RISONANZA MAGNETICA NUCLEARE (RM) DELL'ADDOME COMPLETO, SENZA E CON MDC. non associabile a 88.95.2, 88.95.5
88.97.3|RM SPETTROSCOPIA.
88.97.7|RM DIFFUSIONE-PERFUSIONE.
88.97.8|RM DIFFUSIONE-PERFUSIONE SENZA E CON MDC ASSOCIATA AD ESAME DI BASE.
88.97.A|COLANGIO-WUIRSUNGO RM. Sostituisce 87.54.2.
88.97.B|COLANGIO-WUIRSUNGO RM. Con stimolo farmacologico
88.97.C|RM DELLE VIE DIGESTIVE CON MDC ORALE SENZA E CON MDC VENOSO. Non associabile a 88.95.1, 88.95.2, 88.95.4, 88.95.5
88.99.1|DENSITOMETRIA OSSEA CON TECNICA DI ASSORBIMENTO A FOTONE SINGOLO O DOPPIO. Polso o caviglia
88.99.3|DENSITOMETRIA OSSEA - DXA TOTAL BODY.
88.99.4|DENSITOMETRIA OSSEA - TC MONODISTRETTUALE.
88.99.5|DENSITOMETRIA OSSEA AD ULTRASUONI.
88.99.6|DENSITOMETRIA OSSEA - DXA LOMBARE. La prestazione sostituisce cod. 88.99.2.
88.99.7|DENSITOMETRIA OSSEA - DXA FEMORALE MONOLATERALE. La prestazione sostituisce cod. 88.99.2.
88.99.8|DENSITOMETRIA OSSEA - DXA ULTRADISTALE. La prestazione sostituisce cod. 88.99.2.
89.01|VISITA DI CONTROLLO o di follow up. Escluso: le visite di controllo specificamente codificate; Nella visita di controllo
89.01.1|VISITA ANESTESIOLOGICA DI CONTROLLO PER TERAPIA DEL DOLORE.
89.01.2|VISITA ANGIOLOGICA DI CONTROLLO.
89.01.3|VISITA CARDIOLOGICA DI CONTROLLO.
89.01.4|VISITA CHIRURGICA DI CONTROLLO.
89.01.5|VISITA DI CHIRURGIA PLASTICA DI CONTROLLO.
89.01.6|VISITA CHIRURGICA VASCOLARE DI CONTROLLO.
89.01.7|VISITA DERMATOLOGICA/ALLERGOLOGICA DI CONTROLLO.
89.01.8|VISITA ENDOCRINOLOGICA DI CONTROLLO.
89.01.9|VISITA GASTROENTEROLOGICA DI CONTROLLO.
89.01.A|VISITA DI MEDICINA NUCLEARE DI CONTROLLO.
89.01.B|VISITA NEFROLOGICA DI CONTROLLO. Incluso: verifica dell'adesione al trattamento conservativo (dietetico e farmacologico)
89.01.C|VISITA NEUROLOGICA [NEUROCHIRURGICA] DI CONTROLLO.
89.01.D|VISITA OCULISTICA DI CONTROLLO. Incluso: Esame clinico parziale, mirato solo ad alcuni aspetti  del sistema visivo.
89.01.E|VISITA ODONTOSTOMATOLOGICA o MAXILLOFACCIALE DI CONTROLLO.
89.01.F|VISITA ONCOLOGICA DI CONTROLLO. Incluso: eventuale verifica all'adesione al trattamento farmacologico e consegna di farm
89.01.G|VISITA ORTOPEDICA DI CONTROLLO.
89.01.H|VISITA ORL DI CONTROLLO. Incluso, in base allo specifico problema clinico eventuale: otomicroscopia.
89.01.L|VISITA PNEUMOLOGICA DI CONTROLLO.
89.01.M|VISITA PSICHIATRICA DI CONTROLLO.
89.01.N|VISITA DI RADIOLOGIA INTERVENTISTICA DI CONTROLLO.
89.01.P|VISITA RADIOTERAPICA DI CONTROLLO.
89.01.Q|VISITA UROLOGICA DI CONTROLLO. Incluso: eventuale rimozione e/o controllo del catetere vescicale e/o nefrostomico e/o ur
89.01.W|VISITA DI MEDICINA FISICA E RIABILITAZIONE DI CONTROLLO.
89.01.Z|VISITA REUMATOLOGICA DI CONTROLLO.
89.02|VISITA A COMPLETAMENTO DELLA PRIMA VISITA.
89.02.V|CONTROLLO PERIODICO PER TERAPIA ANTICOAGULANTE ORALE (TAO) Incluso: Cod. 91.49.2 PRELIEVO DI SANGUE VENOSO, Cod. 90.75.4
89.07|VISITA MULTIDISCIPLINARE. Nella visita multidisciplinare il paziente viene visitato contemporaneamente da più specialist
89.11|TONOMETRIA. Non associabile a cod. 95.02
89.12|RINOMANOMETRIA.
89.13|PRIMA VISITA NEUROLOGICA [NEUROCHIRURGICA]. Incluso: eventuale fundus oculi  e Minimental test (MMSE)
89.14|ELETTROENCEFALOGRAMMA. Escluso: EEG con polisonnogramma (89.17)
89.14.1|ELETTROENCEFALOGRAMMA CON SONNO.
89.14.2|ELETTROENCEFALOGRAMMA CON PRIVAZIONE DEL SONNO.
89.14.3|ELETTROENCEFALOGRAMMA DINAMICO [12-24 ORE].
89.14.4|ELETTROENCEFALOGRAMMA DINAMICO 12 Ore. Non associabile a 89.14.3
89.15.1|POTENZIALI EVOCATI ACUSTICI.
89.15.2|POTENZIALI EVOCATI STIMOLO ED EVENTO CORRELATI. Potenziali evocati speciali (olfattivi, trigeminali). Incluso: EEG
89.15.3|POTENZIALI EVOCATI MOTORI. Arto superiore o inferiore Incluso: EEG
89.15.4|POTENZIALI EVOCATI SOMATO-SENSORIALI. Per nervo o dermatomero Incluso: EEG
89.15.5|TEST NEUROFISIOLOGICI PER LA VALUTAZIONE DEL SISTEMA NERVOSO VEGETATIVO. Incluso: Analisi spettrale o registrazione poli
89.15.6|POLIGRAFIA. Escluso: Test neurofisiologici per la valutazione del sistema nervoso vegetativo (89.15.5)
89.15.7|POLIGRAFIA DINAMICA. Incluso: Elettromiografia di superfice per disordini del movimento. Escluso: Test neurofisiologici 
89.15.8|POTENZIALI EVOCATI UDITIVI. Per ricerca di soglia
89.15.9|POTENZIALI EVOCATI UDITIVI. Da stimolo elettrico
89.17|POLISONNOGRAFIA. Diurna o notturna e con metodi speciali  Incluso EEG (89.14)
89.18.1|TEST POLISONNOGRAFICI DEL LIVELLO DI VIGILANZA.
89.18.2|MONITORAGGIO PROTRATTO DEL CICLO SONNO-VEGLIA.
89.19.1|ELETTROENCEFALOGRAMMA CON VIDEOREGISTRAZIONE.
89.19.2|POLIGRAFIA CON VIDEOREGISTRAZIONE.
89.22|CISTOMETROGRAFIA. Cistomanometria
89.24|ESAME URODINAMICO NON INVASIVO (UROFLUSSOMETRIA).
89.25|PROFILO PRESSORIO URETRALE.
89.26.1|PRIMA VISITA GINECOLOGICA - Sostituisce 89.26. Incluso: eventuale addestramento all'uso del diaframma vaginale, eventual
89.26.2|VISITA GINECOLOGICA DI CONTROLLO. Incluso: eventuale rimozione di dispositivo contraccettivo intrauterino, eventuale rim
89.26.3|PRIMA VISITA  OSTETRICA. Non associabile a 89.26.1  Sostituisce cod. 89.26.
89.26.4|VISITA  OSTETRICA  DI CONTROLLO non associabile al codice 89.26.2.
89.26.5|VALUTAZIONE OSTETRICA DI CONTROLLO
89.32|MANOMETRIA ESOFAGEA.
89.32.1|MANOMETRIA ESOFAGEA 24 Ore.
89.37.1|SPIROMETRIA SEMPLICE. Non associabile a 89.37.4
89.37.2|SPIROMETRIA GLOBALE. [con tecnica di diluizione, pletismografia o altra metodica].
89.37.3|SPIROMETRIA SEPARATA DEI DUE POLMONI (METODICA DI ARNAUD).
89.37.4|TEST DI BRONCODILATAZIONE FARMACOLOGICA. Spirometria basale e dopo somministrazione di farmaco Non associabile a SPIROME
89.37.5|PROVA BRONCODINAMICA CON BRONCOCOSTRITTORE SPECIFICO O ASPECIFICO. Curva dose-risposta Spirometria di base e spirometrie
89.37.6|TEST DI  PROVOCAZIONE BRONCHIALE CON AGENTE BRONCOCOSTRITTORE. Singolo stimolo. Spirometria di base e spirometrie di con
89.38.1|RESISTENZE DELLE VIE AEREE. Escluso: Spirometria
89.38.2|SPIROMETRIA GLOBALE CON TECNICA PLETISMOGRAFICA.
89.38.3|DIFFUSIONE ALVEOLO-CAPILLARE  DEL CO.
89.38.4|COMPLIANCE POLMONARE STATICA E DINAMICA.
89.38.5|DETERMINAZIONE DEL PATTERN RESPIRATORIO A RIPOSO.
89.38.6|VALUTAZIONE DELLA VENTILAZIONE E DEI GAS ESPIRATI E RELATIVI PARAMETRI. Incluso: Capnogramma
89.38.7|DETERMINAZIONE DELLE MASSIME PRESSIONI INSPIRATORIE ED ESPIRATORIE O TRANSDIAFRAMMATICHE.
89.38.8|TEST DI DISTRIBUZIONE DELLA VENTILAZIONE CON GAS NON RADIOATTIVI.
89.38.9|DETERMINAZIONE DELLA P O.1.
89.39.2|OSSERVAZIONE DERMATOLOGICA IN EPIDIASCOPIA.
89.39.3|VALUTAZIONE DELLA SOGLIA DI SENSIBILITA' VIBRATORIA.
89.39.4|GUSTOMETRIA [OLFATTOMETRIA].
89.39.5|ELETTROGUSTOMETRIA.
89.39.6|OSSERVAZIONE DELLE LESIONI CUTANEE O ANNESSI CUTANEI CON VIDEODERMATOSCOPIO 
89.41|TEST CARDIOVASCOLARE DA SFORZO CON PEDANA MOBILE. Escluso: Prova da sforzo cardiorespiratorio (89.44.1)
89.42|TEST DA SFORZO DEI DUE GRADINI DI MASTERS.
89.43|TEST CARDIOVASCOLARE DA SFORZO CON CICLOERGOMETRO. Escluso: Prova da sforzo cardiorespiratorio (89.44.1)
89.44|ALTRI TEST CARDIOVASCOLARI DA SFORZO.
89.44.1|PROVA DA SFORZO CARDIORESPIRATORIO. ECG, analisi gas respiratori, determinazione della ventilazione, emogasanalisi
89.44.2|TEST DEL CAMMINO CON VALUTAZIONE DELLA SATURAZIONE ARTERIOSA [WALKING TEST].
89.48.1|CONTROLLO E PROGRAMMAZIONE PACE-MAKER.
89.48.2|CONTROLLO E PROGRAMMAZIONE DEFIBRILLATORE IMPIANTABILE Incluso ECG (89.52). Il referto deve comprendere le risultanze de
89.50|ELETTROCARDIOGRAMMA DINAMICO. (Holter)
89.52|ELETTROCARDIOGRAMMA.
89.54|MONITORAGGIO ELETTROCARDIOGRAFICO Telemetria, ECG con studio dei potenziali tardivi, monitoraggio degli eventi tramite r
89.58.1|PLETISMOGRAFIA DEGLI ARTI SUPERIORI O INFERIORI ARTERIOSA O VENOSA. A riposo o dopo prova fisica o farmacologica
89.58.2|FOTOPLETISMOGRAFIA DEGLI ARTI SUPERIORI E INFERIORI. A riposo o dopo prova fisica o farmacologica
89.58.3|FOTOPLETISMOGRAFIA DI ALTRI DISTRETTI. A riposo o dopo prova fisica o farmacologica o durante blocco anestetico
89.58.4|PLETISMOGRAFIA AD OCCLUSIONE VENOSA DEGLI ARTI SUPERIORI O INFERIORI. A riposo o dopo prova fisica o farmacologica Esclu
89.58.5|PLETISMOGRAFIA AD OCCLUSIONE VENOSA DEGLI ARTI SUPERIORI E INFERIORI. A riposo o dopo prova fisica o farmacologica Esclu
89.58.6|PLETISMOGRAFIA PENIENA. A riposo o dopo prova fisica o farmacologica
89.58.7|PLETISMOGRAFIA DI ALTRI DISTRETTI. A riposo o dopo prova fisica o farmacologica o durante blocco anestetico
89.58.8|PLETISMOGRAFIA DI UN ARTO.
89.59.1|TEST CARDIOVASCOLARI PER VALUTAZIONE DI NEUROPATIA AUTONOMICA. Escluso: HEAD UP TILT TEST (89.59.2)
89.59.2|HEAD UP TILT TEST.
89.61.1|MONITORAGGIO CONTINUO [24 Ore] DELLA PRESSIONE ARTERIOSA.
89.62|MONITORAGGIO DELLA PRESSIONE VENOSA CENTRALE.
89.65.1|EMOGASANALISI ARTERIOSA SISTEMICA. Emogasanalisi di sangue capillare o arterioso. Inclusa determinazione di pH ematico.
89.65.2|EMOGASANALISI DURANTE RESPIRAZIONE DI O2 AD ALTA CONCENTRAZIONE. Test dell' iperossia
89.65.3|EMOGASANALISI DURANTE RESPIRAZIONE DI O2 A BASSA CONCENTRAZIONE. Test dell' ipossia
89.65.4|MONITORAGGIO TRANSCUTANEO DI O2 E CO2.
89.65.5|MONITORAGGIO INCRUENTO DELLA SATURAZIONE ARTERIOSA / PULSOSSIMETRIA.
89.65.6|EMOGASANALISI PRIMA E DOPO IPERVENTILAZIONE.
89.66|EMOGASANALISI DI SANGUE MISTO VENOSO.
89.7|PRIMA VISITA. Escluso: LE PRIME VISITE SPECIFICAMENTE CODIFICATE.  Nella Prima Visita il problema clinico principale del
89.7A.1|PRIMA VISITA ANESTESIOLOGICA. Prima valutazione per terapia del dolore e programmazione della terapia specifica. Escluso
89.7A.2|PRIMA VISITA ANGIOLOGICA.
89.7A.3|PRIMA VISITA CARDIOLOGICA. Incluso: ECG (89.52).
89.7A.4|PRIMA VISITA CHIRURGICA GENERALE.
89.7A.5|PRIMA VISITA CHIRURGICA PLASTICA.
89.7A.6|PRIMA VISITA CHIRURGICA VASCOLARE.
89.7A.7|PRIMA VISITA DERMATOLOGICA/ALLERGOLOGICA. Incluso: cod. 89.39.1 Osservazione in epiluminescenza
89.7A.8|PRIMA VISITA ENDOCRINOLOGICA. Incluso: eventuale stesura del piano nutrizionale ed eventuale applicazione di microinfuso
89.7A.9|PRIMA VISITA GASTROENTEROLOGICA.
89.7B.1|PRIMA VISITA DI GENETICA MEDICA. Incluso: Primo colloquio, Costruzione di un albero familiare, Anamnesi personale e fami
89.7B.2|PRIMA VISITA DI MEDICINA FISICA E RIABILITAZIONE.
89.7B.3|PRIMA VISITA DI MEDICINA NUCLEARE. Incluso: Valutazione pretrattamento e stesura del piano di trattamento
89.7B.4|PRIMA VISITA NEFROLOGICA. Incluso: stesura del piano di trattamento conservativo (dietetico e farmacologico), sostitutiv
89.7B.5|PRIMA VISITA ODONTOSTOMATOLOGICA o MAXILLOFACCIALE.
89.7B.6|PRIMA VISITA ONCOLOGICA. Incluso: stesura del piano di trattamento.
89.7B.7|PRIMA VISITA ORTOPEDICA. Incluso: eventuale podoscopia per prescrizione di plantare
89.7B.8|PRIMA VISITA ORL. Incluso, in base allo specifico problema clinico: eventuale otomicroscopia, esame funzionalità vestibo
89.7B.9|PRIMA VISITA PNEUMOLOGICA. Incluso: eventuale rilevazione incruenta della saturazione arteriosa
89.7C.1|PRIMA VISITA DI RADIOTERAPIA. Incluso:stesura del piano di trattamento.
89.7C.2|PRIMA VISITA UROLOGICA/ANDROLOGICA. Incluso: esplorazione dei genitali esterni ed esplorazione rettale
89.7C.3|PRIMA VISITA DI RADIOLOGIA INTERVENTISTICA.
89.7R.1|PRIMA VISITA REUMATOLOGICA.
89.PS.1|VISITA SPECIALISTICA DI PRONTO SOCCORSO
90.01.1|11 DEOSSICORTISOLO. Diagnosi differenziale di sindrome di Cushing e nella valutazione di pazienti con insufficienza adre
90.01.2|17 ALFA IDROSSIPROGESTERONE (17 OH-P).
90.01.3|17 CHETOSTEROIDI [dU]. Diagnosi di irsutismo ed ipopituitarismo.
90.01.4|17 IDROSSICORTICOIDI [dU].
90.01.5|ACIDI BILIARI.
90.02.1|ACIDO 5 IDROSSI 3 INDOLACETICO  [dU]. Diagnosi di carcinoidi intestinali
90.02.2|ACIDO CITRICO.
90.02.3|ACIDO DELTA AMINOLEVULINICO (ALA). Diagnosi delle porfirie o di intossicazioni da piombo
90.02.4|ACIDO IPPURICO.
90.02.5|ACIDO LATTICO.
90.03.1|ACIDO PARA AMINOIPPURICO (PAI).
90.03.2|ACIDO PIRUVICO. Secondo protocolli adottati nell'ambito della rete per le malattie rare
90.03.3|ACIDO SIALICO.
90.03.4|ACIDO VALPROICO.
90.03.5|ACIDO VANILMANDELICO (VMA) [dU]. Diagnosi del feocromocitoma e delle neoplasie del surrene
90.04.1|ADIURETINA [VASOPRESSINA] (ADH).
90.04.2|ADRENALINA - NORADRENALINA [P].
90.04.3|ADRENALINA - NORADRENALINA [U].
90.04.4|ALA DEIDRASI ERITROCITARIA.
90.04.5|ALANINA AMINOTRANSFERASI (ALT) (GPT) [S/U].
90.05.1|ALBUMINA [S/U/dU].
90.05.2|ALDOLASI [S].
90.05.3|ALDOSTERONE [S/U].
90.05.4|ALFA 1 ANTITRIPSINA [S].
90.05.5|ALFA 1 FETOPROTEINA [S/La/Alb].
90.06.1|ALFA 1 GLICOPROTEINA ACIDA [S].
90.06.2|ALFA 1 MICROGLOBULINA [S/U].
90.06.3|ALFA 2 MACROGLOBULINA.
90.06.4|ALFA AMILASI [S/U].
90.06.5|ALFA AMILASI ISOENZIMI (Frazione pancreatica).
90.07.1|ALLUMINIO [S/U].
90.07.2|AMINOACIDI DOSAGGIO SINGOLO [S/U/Sg/P].
90.07.3|AMINOACIDI TOTALI, FRAZIONAMENTO CROMATOGRAFICO.
90.07.4|AMITRIPTILINA.
90.07.5|AMMONIO [P].
90.08.1|ANDROSTENEDIOLO GLUCURONIDE.
90.08.2|ANGIOTENSINA II.
90.08.3|ANTIBIOTICI. Aminoglicosidi, Vancomicina. Per ciascuna determinazione
90.08.4|APOLIPOPROTEINA -A1.
90.08.5|APOLIPOPROTEINA B.
90.09.1|APTOGLOBINA.
90.09.2|ASPARTATO AMINOTRANSFERASI  (AST) (GOT) [S].
90.09.3|BARBITURICI.
90.09.4|BENZODIAZEPINE.
90.09.5|BENZOLO.
90.10.1|BETA2 MICROGLOBULINA [S/U].
90.10.2|BICARBONATI (Idrogenocarbonato).
90.10.3|BILIRUBINA (Curva spettrofotometrica nel liquido amniotico).
90.10.4|BILIRUBINA TOTALE.
90.10.5|BILIRUBINA TOTALE E FRAZIONATA (DIRETTA ED INDIRETTA).
90.11.1|C PEPTIDE.
90.11.2|C PEPTIDE: dosaggio basale e dopo 6'  dalla somministrazione e.v. di glucagone.
90.11.3|CADMIO.
90.11.4|CALCIO TOTALE.
90.11.5|CALCITONINA.
90.12.1|CALCOLI E CONCREZIONI.Cristallografia mediante spettrometria a raggi infrarossi.
90.12.2|CALCOLI ESAME CHIMICO DI BASE (Ricerca qualitativa).
90.12.3|CARBAMAZEPINA.
90.12.4|CATECOLAMINE TOTALI URINARIE. Diagnosi feocromocitoma
90.12.5|CERULOPLASMINA.
90.12.A|CALPROTECTINA IMMUNOMETRICO nelle feci. Diagnosi precoce di M.Crohn e Colite ulcerosa
90.12.F|CATENE LEGGERE LIBERE NEL SANGUE KAPPA E LAMBDA [S] dosaggio (per ogni dosaggio). Diagnosi e/o trattamento: Mielomi, Ami
90.13.1|CHIMOTRIPSINA [Feci].
90.13.2|CICLOSPORINA.
90.13.3|CLORURO [S/U/dU].
90.13.4|CLORURO, SODIO E POTASSIO [Sd] (Stimolazione con Pilocarpina).
90.13.5|COBALAMINA (VIT. B12) [S].
90.13.A|CISTATINA C. Dosaggio utile nello studio della funzionalità renale, in particolare nei soggetti pediatrici
90.14.1|COLESTEROLO HDL.
90.14.2|COLESTEROLO LDL.
90.14.3|COLESTEROLO TOTALE.
90.14.4|COLINESTERASI (PSEUDO-CHE).
90.14.5|COPROPORFIRINE.
90.15.1|CORPI CHETONICI.
90.15.2|CORTICOTROPINA (ACTH) [P].
90.15.3|CORTISOLO [S/U].
90.15.4|CREATINCHINASI (CPK o CK).
90.15.5|CREATINCHINASI ISOENZIMA MB (CK-MB).
90.15.7|CREATINCHINASI ISOENZIMA MB (CK-MB massa).
90.16.1|CREATINCHINASI ISOENZIMI.
90.16.2|CREATINCHINASI ISOFORME.
90.16.3|CREATININA [S/U/dU/La].
90.16.4|CREATININA CLEARANCE. Comprende Creatininemia e Creatinuria. Incluso eventuale indice di velocità di filtrazione glomeru
90.16.5|CROMO.
90.16.6|CROMOGRANINA A. Diagnosi di feocromocitoma e Ca Polmonare a piccole cellule.
90.16.7|CROSS LINK PIRIDINOLINA.
90.16.8|DECARBOSSIPROTROMBINA.
90.17.1|DEIDROEPIANDROSTERONE (DEA).
90.17.2|DEIDROEPIANDROSTERONE SOLFATO (DEA-S).
90.17.3|DELTA 4 ANDROSTENEDIONE.
90.17.4|DESIPRAMINA.
90.17.5|DIIDROTESTOSTERONE (DHT).
90.17.6|DETERMINAZIONI DI RISCHIO PRENATALE PER SINDROME DI DOWN (1° trimestre): HCG FRAZIONE LIBERA E PAPP-A.
90.17.9|DETERMINAZIONI DI RISCHIO PRENATALE PER SINDROME DI DOWN E DIFETTI DEL TUBO NEURALE (1°, 2° trimestre): TEST INTEGRATO P
90.17.A|DESOSSIPIRIDINOLINA.
90.17.C|DOSAGGIO ALTRI  FARMACI. per ciascun analita (metodo immunometrico)
90.17.D|ELASTASI 1 PANCREATICA.
90.17.E|ENZIMA DI CONVERSIONE DELL'ANGIOTENSINA (ACE).
90.18.1|DOPAMINA [S/U].
90.18.2|DOXEPINA.
90.18.3|DROGHE D'ABUSO. per ciascun analita (metodo immunometrico)
90.18.4|ENOLASI NEURONESPECIFICA (NSE).
90.18.5|ERITROPOIETINA.
90.19.1|ESTERI ORGANOFOSFORICI.
90.19.2|ESTRADIOLO (E2) [S/U].
90.19.3|ESTRIOLO (E3) [S/U].
90.19.4|ESTRIOLO NON CONIUGATO.
90.19.5|ESTRONE (E1).
90.20.1|ETANOLO [S/U].
90.20.2|ETOSUCCIMIDE.
90.20.3|FARMACI ANTIARITMICI. per ciascuna determinazione
90.20.4|FARMACI ANTIINFIAMMATORI. per ciascuna determinazione
90.20.5|FARMACI ANTITUMORALI. per ciascuna determinazione
90.20.7|FARMACI DROGHE E TOSSICI DIVERSI (DOSAGGIO MEDIANTE HPLC E/O SPETTROMETRIA DI MASSA). Esclusi 90.18.3, 90.20.3, 90.20.4,
90.21.1|FARMACI DIGITALICI. per ciascuna determinazione
90.21.2|FATTORE NATRIURETICO ATRIALE (ANP).
90.21.3|FECI ESAME CHIMICO E MICROSCOPICO (Grassi, prod. di digestione, parassiti).
90.21.4|FECI SANGUE OCCULTO (metodo immunologico).
90.21.5|FENILALANINA.
90.22.1|FENITOINA.
90.22.2|FENOLO [U].
90.22.3|FERRITINA [P/(Sg)Er].
90.22.4|FERRO [dU].
90.22.5|FERRO [S].
90.23.1|FLUORO.
90.23.2|FOLATO [S/(Sg)Er].
90.23.3|FOLLITROPINA (FSH) [S/U].
90.23.4|FOSFATASI ACIDA.
90.23.5|FOSFATASI ALCALINA.
90.24.1|FOSFATASI ALCALINA ISOENZIMA OSSEO.
90.24.3|FOSFATO INORGANICO [S/U/dU].
90.24.5|FOSFORO.
90.25.1|FRUTTOSAMINA (PROTEINE GLICATE) [S].
90.25.2|FRUTTOSIO [Ls].
90.25.3|GALATTOSIO (Prova da carico).
90.25.4|GALATTOSIO [S/U].
90.25.5|GAMMA GLUTAMIL TRANSPEPTIDASI (gamma GT) [S/U].
90.25.6|GALATTOSIO 1-FOSFATO URIDIL TRANSFERASI (GALT). Secondo protocolli adottati nell'ambito della rete per le malattie rare
90.25.7|GLOBULINA DA TRASPORTO ORMONI SESSUALI (SHBG).
90.26.1|GASTRINA [S].
90.26.2|GLOBULINA LEGANTE LA TIROXINA (TBG).
90.26.3|GLUCAGONE [S].
90.26.4|GLUCOSIO Curva da carico 2 o 3 determinazioni. Inclusa determinazione del Glucosio basale 90.27.1
90.26.5|GLUCOSIO Dosaggio seriale dopo carico (4 o 5 o 6 determinazioni). Inclusa Determinazione del Glucosio basale 90.27.1
90.27.1|GLUCOSIO.
90.27.2|GLUCOSIO 6 FOSFATO DEIDROGENASI (G6PDH).
90.27.3|GONADOTROPINA CORIONICA (Prova immunologica di gravidanza [U].
90.27.4|GONADOTROPINA CORIONICA (Subunità beta frazione libera) [S/U].
90.27.5|GONADOTROPINA CORIONICA (Subunità beta, molecola intera).
90.27.6|IODURIA.
90.28.1|Hb - EMOGLOBINA GLICATA.
90.28.2|IDROSSIPROLINA [U].
90.28.3|IMIPRAMINA.
90.28.4|IMMUNOGLOBULINE: CATENE KAPPA E LAMBDA [S/U].
90.28.5|INSULINA (Curva da carico o dopo test farmacologici, max. 5).
90.29.1|INSULINA [S].
90.29.2|LATTATO DEIDROGENASI (LDH) [S/F].
90.29.4|LATTOSIO [U/Ls].
90.29.5|LEUCIN AMINO PEPTIDASI (LAP) [S].
90.30.1|LEVODOPA.
90.30.2|LIPASI [S].
90.30.3|LIPOPROTEINA (a).
90.30.4|LIQUIDI DA VERSAMENTI ESAME CHIMICO FISICO E MICROSCOPICO.
90.30.5|LIQUIDO AMNIOTICO ENZIMI (cellobiasi, lattasi, maltasi, palatinasi, saccarasi, trealasi, acetil-colinesterasi). Per cias
90.31.1|LIQUIDO AMNIOTICO FOSFOLIPIDI (Cromatografia).
90.31.2|LIQUIDO AMNIOTICO RAPPORTO LECITINA/SFINGOMIELINA.
90.31.3|LIQUIDO AMNIOTICO TEST ALLA SCHIUMA DI CLEMENTS.
90.31.6|LIQUIDO SEMINALE [SPERMIOGRAMMA] - Sostituisce cod. 90.31.4 -. ESAME MACROSCOPICO (volume, pH, aspetto, viscosità, fluid
90.31.7|LIQUIDO SEMINALE [SPERMIOGRAMMA] TEST DI VITALITA'. previa colorazione con eosina (Prestazione erogabile solo in caso di
90.31.8|LIQUIDO SEMINALE PROFILO BIOCHIMICO - La prestazione sostituisce cod.90.31.4 -. (Fruttosio, Carnitina, Fosfatasi prostat
90.32.1|LIQUIDO SINOVIALE ESAME CHIMICO FISICO E MICROSCOPICO.
90.32.2|LITIO [P].
90.32.3|LUTEOTROPINA (LH) [S/U].
90.32.4|LUTEOTROPINA (LH) E FOLLITROPINA (FSH): Dosaggi seriati dopo GNRH o altro stimolo (da 3 a 6). Per ciascuna curva
90.32.5|MAGNESIO TOTALE [S/U/dU/(Sg)Er].
90.33.1|MANGANESE [S].
90.33.2|MEPROBAMATO.
90.33.3|MERCURIO.
90.33.4|MICROALBUMINURIA.
90.33.5|MIOGLOBINA [S/U].
90.33.6|METANEFRINE URINARIE. 
90.33.7|MURAMIDASI (LISOZIMA).
90.34.1|NEOPTERINA.
90.34.2|NICHEL.
90.34.3|NORTRIPTILINA.
90.34.4|OLIGOELEMENTI: DOSAGGIO PLASMATICO. per ciascuna determinazione
90.34.6|OMOCISTEINA.
90.34.7|OSMOLALITA'. (Determinazione diretta)
